reading_id,machine_id,timestamp,vibration,temperature,service_ticket_opened,failure_next_24h
R-000797,M-016,2023-02-03 05:00:00,3.8332,72.698,1,1
R-000798,M-016,2023-02-03 06:00:00,4.1446,69.907,1,1
R-000799,M-017,2023-02-03 07:00:00,3.6699,67.498,0,0
R-000800,M-017,2023-02-03 08:00:00,3.7009,73.0,0,0
R-000801,M-017,2023-02-03 09:00:00,3.3864,71.307,0,0
R-000802,M-017,2023-02-03 10:00:00,2.8792,74.945,1,1
R-000803,M-017,2023-02-03 11:00:00,3.6349,69.201,0,0
R-000804,M-017,2023-02-03 12:00:00,3.6333,71.07,0,0
R-000805,M-017,2023-02-03 13:00:00,3.8932,66.351,1,1
R-000806,M-017,2023-02-03 14:00:00,3.2232,70.267,0,0
R-000807,M-017,2023-02-03 15:00:00,3.3029,76.882,0,0
R-000808,M-017,2023-02-03 16:00:00,3.0307,71.482,0,0
R-000809,M-017,2023-02-03 17:00:00,3.119,69.425,1,1
R-000810,M-017,2023-02-03 18:00:00,3.4393,67.55,0,0
R-000811,M-017,2023-02-03 19:00:00,3.1552,75.177,0,0
R-000812,M-017,2023-02-03 20:00:00,2.8732,70.705,0,0
R-000813,M-017,2023-02-03 21:00:00,3.1877,70.285,0,0
R-000814,M-017,2023-02-03 22:00:00,2.8196,73.687,0,0
R-000815,M-017,2023-02-03 23:00:00,3.4304,69.933,0,0
R-000816,M-017,2023-02-04 00:00:00,3.1046,69.087,0,0
R-000817,M-017,2023-02-04 01:00:00,3.655,73.503,1,1
R-000818,M-017,2023-02-04 02:00:00,2.8995,76.929,0,0
R-000819,M-017,2023-02-04 03:00:00,4.0717,72.678,0,0
R-000820,M-017,2023-02-04 04:00:00,2.5519,72.9,0,0
R-000821,M-017,2023-02-04 05:00:00,4.7661,69.895,0,0
R-000822,M-017,2023-02-04 06:00:00,4.2312,62.011,0,0
R-000823,M-017,2023-02-04 07:00:00,3.8317,68.758,0,0
R-000824,M-017,2023-02-04 08:00:00,4.1198,64.707,0,0
R-000825,M-017,2023-02-04 09:00:00,3.6022,70.82,0,0
R-000826,M-017,2023-02-04 10:00:00,3.0105,74.987,0,0
R-000827,M-017,2023-02-04 11:00:00,4.4088,69.922,0,0
R-000828,M-017,2023-02-04 12:00:00,4.2722,70.158,0,0
R-000829,M-017,2023-02-04 13:00:00,4.6141,78.152,0,0
R-000830,M-017,2023-02-04 14:00:00,3.8517,69.122,0,0
R-000831,M-017,2023-02-04 15:00:00,3.7117,73.823,0,0
R-000832,M-017,2023-02-04 16:00:00,3.9921,73.477,1,1
R-000833,M-017,2023-02-04 17:00:00,3.8875,73.087,0,0
R-000834,M-017,2023-02-04 18:00:00,3.9419,75.9,0,0
R-000835,M-017,2023-02-04 19:00:00,4.059,77.374,0,0
R-000836,M-017,2023-02-04 20:00:00,4.2792,75.91,0,0
R-000837,M-017,2023-02-04 21:00:00,3.7175,65.243,0,0
R-000838,M-017,2023-02-04 22:00:00,4.2603,70.286,0,0
R-000839,M-017,2023-02-04 23:00:00,2.8287,69.316,0,0
R-000840,M-017,2023-02-05 00:00:00,3.6404,63.455,0,0
R-000841,M-017,2023-02-05 01:00:00,4.8052,72.695,0,0
R-000842,M-017,2023-02-05 02:00:00,3.8795,66.749,0,0
R-000843,M-017,2023-02-05 03:00:00,3.2031,79.098,0,0
R-000844,M-017,2023-02-05 04:00:00,3.783,71.94,0,0
R-000845,M-017,2023-02-05 05:00:00,2.7776,81.362,0,0
R-000846,M-018,2023-02-05 06:00:00,3.3628,73.763,0,0
R-000847,M-018,2023-02-05 07:00:00,5.0155,76.656,0,0
R-000848,M-018,2023-02-05 08:00:00,4.2091,69.116,0,0
R-000849,M-018,2023-02-05 09:00:00,3.8625,69.768,0,0
R-000850,M-018,2023-02-05 10:00:00,3.4444,65.08,0,0
R-000851,M-018,2023-02-05 11:00:00,4.0281,74.919,0,0
R-000852,M-018,2023-02-05 12:00:00,4.2766,82.286,1,1
R-000853,M-018,2023-02-05 13:00:00,3.7398,68.39,0,0
R-000854,M-018,2023-02-05 14:00:00,4.1664,73.349,0,0
R-000855,M-018,2023-02-05 15:00:00,3.5843,69.883,0,0
R-000856,M-018,2023-02-05 16:00:00,4.4061,69.275,1,1
R-000857,M-018,2023-02-05 17:00:00,3.424,71.544,0,0
R-000858,M-018,2023-02-05 18:00:00,3.229,74.519,1,1
R-000859,M-018,2023-02-05 19:00:00,3.0404,76.423,0,0
R-000860,M-018,2023-02-05 20:00:00,3.6301,70.054,0,0
R-000861,M-018,2023-02-05 21:00:00,4.0887,67.413,0,0
R-000862,M-018,2023-02-05 22:00:00,4.3175,68.348,0,0
R-000863,M-018,2023-02-05 23:00:00,3.8514,73.074,1,1
R-000864,M-018,2023-02-06 00:00:00,3.574,70.225,0,0
R-000865,M-018,2023-02-06 01:00:00,3.6809,72.156,0,0
R-000866,M-018,2023-02-06 02:00:00,3.5461,72.242,0,0
R-000867,M-018,2023-02-06 03:00:00,3.8515,71.053,0,0
R-000868,M-018,2023-02-06 04:00:00,3.779,66.185,0,0
R-000869,M-018,2023-02-06 05:00:00,4.6301,73.73,0,0
R-000870,M-018,2023-02-06 06:00:00,4.8603,74.006,1,1
R-000871,M-018,2023-02-06 07:00:00,3.217,75.106,0,0
R-000872,M-018,2023-02-06 08:00:00,4.2793,67.725,0,0
R-000873,M-018,2023-02-06 09:00:00,4.2044,77.341,0,0
R-000874,M-018,2023-02-06 10:00:00,3.2963,74.729,0,0
R-000875,M-018,2023-02-06 11:00:00,3.9156,76.601,0,0
R-000876,M-018,2023-02-06 12:00:00,3.181,82.489,0,0
R-000877,M-018,2023-02-06 13:00:00,3.0835,70.083,0,0
R-000878,M-018,2023-02-06 14:00:00,3.534,75.804,1,1
R-000879,M-018,2023-02-06 15:00:00,3.5875,78.077,1,1
R-000880,M-018,2023-02-06 16:00:00,3.7362,69.015,0,0
R-000881,M-018,2023-02-06 17:00:00,3.2216,79.144,1,1
R-000882,M-018,2023-02-06 18:00:00,3.9674,72.486,0,0
R-000883,M-018,2023-02-06 19:00:00,3.9228,78.283,0,0
R-000884,M-018,2023-02-06 20:00:00,3.9147,73.767,0,0
R-000885,M-018,2023-02-06 21:00:00,3.6095,77.284,0,0
R-000886,M-018,2023-02-06 22:00:00,4.2033,74.402,0,0
R-000887,M-018,2023-02-06 23:00:00,3.6904,62.258,1,1
R-000888,M-018,2023-02-07 00:00:00,3.8488,72.361,0,0
R-000889,M-018,2023-02-07 01:00:00,3.627,74.542,0,0
R-000890,M-018,2023-02-07 02:00:00,2.2158,74.333,0,0
R-000891,M-018,2023-02-07 03:00:00,4.5168,72.52,0,0
R-000892,M-018,2023-02-07 04:00:00,3.2897,74.477,0,0
R-000893,M-019,2023-02-07 05:00:00,4.01,70.655,0,0
R-000894,M-019,2023-02-07 06:00:00,4.1255,63.251,0,0
R-000895,M-019,2023-02-07 07:00:00,3.5195,72.996,0,0
R-000896,M-019,2023-02-07 08:00:00,3.5576,85.446,0,0
R-000897,M-019,2023-02-07 09:00:00,4.0908,72.842,0,0
R-000898,M-019,2023-02-07 10:00:00,3.3834,73.736,0,0
R-000899,M-019,2023-02-07 11:00:00,5.3312,72.534,1,1
R-000900,M-019,2023-02-07 12:00:00,3.9003,74.648,0,0
R-000901,M-019,2023-02-07 13:00:00,2.9899,75.694,0,0
R-000902,M-019,2023-02-07 14:00:00,4.1684,73.743,1,1
R-000903,M-019,2023-02-07 15:00:00,4.2978,79.152,0,0
R-000904,M-019,2023-02-07 16:00:00,4.4183,75.822,0,0
R-000905,M-019,2023-02-07 17:00:00,3.8019,80.502,1,1
R-000906,M-019,2023-02-07 18:00:00,3.0223,73.048,0,0
R-000907,M-019,2023-02-07 19:00:00,4.0329,70.042,0,0
R-000908,M-019,2023-02-07 20:00:00,4.1873,76.275,0,0
R-000909,M-019,2023-02-07 21:00:00,3.4593,70.568,0,0
R-000910,M-019,2023-02-07 22:00:00,3.9244,75.218,0,0
R-000911,M-019,2023-02-07 23:00:00,3.4456,74.162,0,0
R-000912,M-019,2023-02-08 00:00:00,4.6288,80.989,0,0
R-000913,M-019,2023-02-08 01:00:00,4.4357,73.51,0,0
R-000914,M-019,2023-02-08 02:00:00,3.9934,67.856,0,0
R-000915,M-019,2023-02-08 03:00:00,3.8561,78.56,1,1
R-000916,M-019,2023-02-08 04:00:00,3.5712,75.407,0,0
R-000917,M-019,2023-02-08 05:00:00,4.4248,72.521,0,0
R-000918,M-019,2023-02-08 06:00:00,3.8137,73.858,0,0
R-000919,M-019,2023-02-08 07:00:00,3.9796,70.542,0,0
R-000920,M-019,2023-02-08 08:00:00,4.3174,71.191,0,0
R-000921,M-019,2023-02-08 09:00:00,3.7505,72.677,0,0
R-000922,M-019,2023-02-08 10:00:00,3.8019,70.934,0,0
R-000923,M-019,2023-02-08 11:00:00,3.3866,74.498,0,0
R-000924,M-019,2023-02-08 12:00:00,3.9975,67.847,0,0
R-000925,M-019,2023-02-08 13:00:00,3.3068,75.259,0,0
R-000926,M-019,2023-02-08 14:00:00,4.3594,74.641,0,0
R-000927,M-019,2023-02-08 15:00:00,3.5127,70.927,1,1
R-000928,M-019,2023-02-08 16:00:00,4.4607,66.56,1,1
R-000929,M-019,2023-02-08 17:00:00,4.2317,81.6,0,0
R-000930,M-019,2023-02-08 18:00:00,3.6953,68.996,0,0
R-000931,M-019,2023-02-08 19:00:00,3.9143,79.69,0,0
R-000932,M-019,2023-02-08 20:00:00,3.582,69.31,0,0
R-000933,M-019,2023-02-08 21:00:00,4.0385,69.172,0,0
R-000934,M-019,2023-02-08 22:00:00,3.7516,69.746,0,0
R-000935,M-019,2023-02-08 23:00:00,4.2961,69.414,0,0
R-000936,M-019,2023-02-09 00:00:00,4.9105,71.144,0,0
R-000937,M-019,2023-02-09 01:00:00,2.6713,65.962,0,0
R-000938,M-019,2023-02-09 02:00:00,4.4865,67.727,0,0
R-000939,M-019,2023-02-09 03:00:00,4.4122,67.584,0,0
R-000940,M-020,2023-02-09 04:00:00,3.3262,75.71,0,0
R-000941,M-020,2023-02-09 05:00:00,3.6616,74.07,0,0
R-000942,M-020,2023-02-09 06:00:00,3.9908,73.007,0,0
R-000943,M-020,2023-02-09 07:00:00,4.0805,74.042,1,1
R-000944,M-020,2023-02-09 08:00:00,4.2159,78.038,1,1
R-000945,M-020,2023-02-09 09:00:00,4.3325,71.892,1,1
R-000946,M-020,2023-02-09 10:00:00,3.7923,73.352,0,0
R-000947,M-020,2023-02-09 11:00:00,3.5873,70.75,0,0
R-000948,M-020,2023-02-09 12:00:00,3.5802,71.034,0,0
R-000949,M-020,2023-02-09 13:00:00,3.718,75.728,0,0
R-000950,M-020,2023-02-09 14:00:00,4.2251,70.296,0,0
R-000951,M-020,2023-02-09 15:00:00,4.1847,72.287,0,0
R-000952,M-020,2023-02-09 16:00:00,3.881,73.824,0,0
R-000953,M-020,2023-02-09 17:00:00,3.6321,79.746,0,0
R-000954,M-020,2023-02-09 18:00:00,4.1395,69.424,0,0
R-000955,M-020,2023-02-09 19:00:00,3.912,69.498,0,0
R-000956,M-020,2023-02-09 20:00:00,4.6809,74.798,0,0
R-000957,M-020,2023-02-09 21:00:00,3.1708,75.409,0,0
R-000958,M-020,2023-02-09 22:00:00,4.1106,70.439,0,0
R-000959,M-020,2023-02-09 23:00:00,4.5726,74.947,0,0
R-000960,M-020,2023-02-10 00:00:00,3.3772,70.896,0,0
R-000961,M-020,2023-02-10 01:00:00,3.7634,72.939,0,0
R-000962,M-020,2023-02-10 02:00:00,3.3491,78.469,0,0
R-000963,M-020,2023-02-10 03:00:00,2.6426,76.123,1,1
R-000964,M-020,2023-02-10 04:00:00,3.2155,79.307,0,0
R-000965,M-020,2023-02-10 05:00:00,4.5012,69.281,0,0
R-000966,M-020,2023-02-10 06:00:00,4.1766,72.887,1,1
R-000967,M-020,2023-02-10 07:00:00,3.5291,79.836,0,0
R-000968,M-020,2023-02-10 08:00:00,3.6168,73.47,0,0
R-000969,M-020,2023-02-10 09:00:00,4.0145,76.623,0,0
R-000970,M-020,2023-02-10 10:00:00,3.5406,73.788,0,0
R-000971,M-020,2023-02-10 11:00:00,3.7173,68.014,0,0
R-000972,M-020,2023-02-10 12:00:00,3.3477,86.669,0,0
R-000973,M-020,2023-02-10 13:00:00,3.7468,76.239,0,0
R-000974,M-020,2023-02-10 14:00:00,3.7228,64.434,0,0
R-000975,M-020,2023-02-10 15:00:00,4.6775,72.952,0,0
R-000976,M-020,2023-02-10 16:00:00,4.2788,72.617,0,0
R-000977,M-020,2023-02-10 17:00:00,3.4359,72.813,0,0
R-000978,M-020,2023-02-10 18:00:00,3.9814,72.027,0,0
R-000979,M-020,2023-02-10 19:00:00,3.7169,74.9,0,0
R-000980,M-020,2023-02-10 20:00:00,4.2258,72.34,0,0
R-000981,M-020,2023-02-10 21:00:00,4.2156,78.892,0,0
R-000982,M-020,2023-02-10 22:00:00,4.0943,70.929,1,1
R-000983,M-020,2023-02-10 23:00:00,4.0095,74.384,0,0
R-000984,M-020,2023-02-11 00:00:00,4.0869,75.049,0,0
R-000985,M-020,2023-02-11 01:00:00,3.471,74.581,0,0
R-000986,M-020,2023-02-11 02:00:00,3.864,66.884,0,0
R-000987,M-021,2023-02-11 03:00:00,4.0179,74.105,0,0
R-000988,M-021,2023-02-11 04:00:00,4.309,70.863,0,0
R-000989,M-021,2023-02-11 05:00:00,4.1975,72.233,0,0
R-000990,M-021,2023-02-11 06:00:00,3.8347,72.366,1,1
R-000991,M-021,2023-02-11 07:00:00,3.5106,73.211,0,0
R-000992,M-021,2023-02-11 08:00:00,4.9166,77.635,0,0
R-000993,M-021,2023-02-11 09:00:00,5.0152,74.446,0,0
R-000994,M-021,2023-02-11 10:00:00,3.7413,81.476,1,1
R-000995,M-021,2023-02-11 11:00:00,4.3542,74.83,0,0
R-000996,M-021,2023-02-11 12:00:00,5.3263,69.483,1,1
R-000997,M-021,2023-02-11 13:00:00,4.0381,73.316,0,0
R-000998,M-021,2023-02-11 14:00:00,3.8646,77.444,0,0
R-000999,M-021,2023-02-11 15:00:00,4.3119,78.733,0,0
R-001000,M-021,2023-02-11 16:00:00,3.8843,76.54,0,0
R-001001,M-021,2023-02-11 17:00:00,3.7434,76.518,0,0
R-001002,M-021,2023-02-11 18:00:00,3.854,74.276,0,0
R-001003,M-021,2023-02-11 19:00:00,3.2173,69.507,0,0
R-001004,M-021,2023-02-11 20:00:00,3.5771,71.44,0,0
R-001005,M-021,2023-02-11 21:00:00,4.0805,68.651,1,1
R-001006,M-021,2023-02-11 22:00:00,4.6246,70.147,0,0
R-001007,M-021,2023-02-11 23:00:00,4.4987,71.662,0,0
R-001008,M-021,2023-02-12 00:00:00,3.3784,73.548,0,0
R-001009,M-021,2023-02-12 01:00:00,4.5654,72.63,0,0
R-001010,M-021,2023-02-12 02:00:00,4.0782,73.744,0,0
R-001011,M-021,2023-02-12 03:00:00,3.977,77.592,0,0
R-001012,M-021,2023-02-12 04:00:00,3.9329,71.111,0,0
R-001013,M-021,2023-02-12 05:00:00,3.8853,68.98,1,1
R-001014,M-021,2023-02-12 06:00:00,5.0308,71.77,0,0
R-001015,M-021,2023-02-12 07:00:00,4.2716,80.985,0,0
R-001016,M-021,2023-02-12 08:00:00,3.3116,73.334,0,0
R-001017,M-021,2023-02-12 09:00:00,3.1623,75.162,0,0
R-001018,M-021,2023-02-12 10:00:00,4.058,71.555,0,0
R-001019,M-021,2023-02-12 11:00:00,4.0028,69.276,0,0
R-001020,M-021,2023-02-12 12:00:00,3.9363,74.069,0,0
R-001021,M-021,2023-02-12 13:00:00,3.9219,73.648,0,0
R-001022,M-021,2023-02-12 14:00:00,3.8036,70.197,0,0
R-001023,M-021,2023-02-12 15:00:00,3.7302,76.141,0,0
R-001024,M-021,2023-02-12 16:00:00,4.4624,82.658,1,1
R-001025,M-021,2023-02-12 17:00:00,3.8215,69.49,0,0
R-001026,M-021,2023-02-12 18:00:00,4.0046,68.338,0,0
R-001027,M-021,2023-02-12 19:00:00,4.5331,78.644,0,0
R-001028,M-021,2023-02-12 20:00:00,4.3637,66.253,1,1
R-001029,M-021,2023-02-12 21:00:00,4.264,70.083,0,0
R-001030,M-021,2023-02-12 22:00:00,2.8562,73.819,0,0
R-001031,M-021,2023-02-12 23:00:00,3.7823,73.493,0,0
R-001032,M-021,2023-02-13 00:00:00,4.1808,77.823,1,1
R-001033,M-021,2023-02-13 01:00:00,4.1202,68.896,0,0
R-001034,M-022,2023-02-13 02:00:00,4.2084,75.439,0,0
R-001035,M-022,2023-02-13 03:00:00,3.7847,75.236,0,0
R-001036,M-022,2023-02-13 04:00:00,4.7483,79.304,1,1
R-001037,M-022,2023-02-13 05:00:00,4.2674,71.835,0,0
R-001038,M-022,2023-02-13 06:00:00,3.7918,72.43,0,0
R-001039,M-022,2023-02-13 07:00:00,3.2395,75.551,0,0
R-001040,M-022,2023-02-13 08:00:00,3.454,70.567,1,1
R-001041,M-022,2023-02-13 09:00:00,3.7364,75.782,0,0
R-001042,M-022,2023-02-13 10:00:00,3.1576,76.608,0,0
R-001043,M-022,2023-02-13 11:00:00,4.3333,71.698,0,0
R-001044,M-022,2023-02-13 12:00:00,4.2883,75.943,0,0
R-001045,M-022,2023-02-13 13:00:00,4.1932,78.923,0,0
R-001046,M-022,2023-02-13 14:00:00,3.882,71.003,0,0
R-001047,M-022,2023-02-13 15:00:00,3.749,73.163,1,1
R-001048,M-022,2023-02-13 16:00:00,4.0834,76.912,0,0
R-001049,M-022,2023-02-13 17:00:00,4.147,71.29,0,0
R-001050,M-022,2023-02-13 18:00:00,2.7589,77.418,0,0
R-001051,M-022,2023-02-13 19:00:00,3.9412,75.675,0,0
R-001052,M-022,2023-02-13 20:00:00,3.9176,69.872,0,0
R-001053,M-022,2023-02-13 21:00:00,4.1624,69.591,0,0
R-001054,M-022,2023-02-13 22:00:00,3.5412,78.038,0,0
R-001055,M-022,2023-02-13 23:00:00,3.1851,77.936,0,0
R-001056,M-022,2023-02-14 00:00:00,4.5592,70.592,0,0
R-001057,M-022,2023-02-14 01:00:00,4.2252,73.533,0,0
R-001058,M-022,2023-02-14 02:00:00,3.4311,72.575,0,0
R-001059,M-022,2023-02-14 03:00:00,3.407,69.423,0,0
R-001060,M-022,2023-02-14 04:00:00,3.9596,67.076,0,0
R-001061,M-022,2023-02-14 05:00:00,3.6745,74.583,0,0
R-001062,M-022,2023-02-14 06:00:00,3.8272,73.116,0,0
R-001063,M-022,2023-02-14 07:00:00,4.5569,75.914,1,1
R-001064,M-022,2023-02-14 08:00:00,4.0705,80.785,0,0
R-001065,M-022,2023-02-14 09:00:00,4.413,84.395,0,0
R-001066,M-022,2023-02-14 10:00:00,4.5848,72.535,1,1
R-001067,M-022,2023-02-14 11:00:00,2.8502,65.3,0,0
R-001068,M-022,2023-02-14 12:00:00,4.8934,82.854,1,1
R-001069,M-022,2023-02-14 13:00:00,5.2199,77.385,0,0
R-001070,M-022,2023-02-14 14:00:00,4.2765,75.663,0,0
R-001071,M-022,2023-02-14 15:00:00,3.7681,73.934,0,0
R-001072,M-022,2023-02-14 16:00:00,3.9745,77.132,0,0
R-001073,M-022,2023-02-14 17:00:00,6.0706,72.476,1,1
R-001074,M-022,2023-02-14 18:00:00,3.88,70.353,0,0
R-001075,M-022,2023-02-14 19:00:00,4.979,72.412,1,1
R-001076,M-022,2023-02-14 20:00:00,4.0653,78.673,0,0
R-001077,M-022,2023-02-14 21:00:00,3.5339,74.814,0,0
R-001078,M-022,2023-02-14 22:00:00,3.3926,76.614,0,0
R-001079,M-022,2023-02-14 23:00:00,3.8803,77.652,0,0
R-001080,M-022,2023-02-15 00:00:00,3.9387,70.881,0,0
R-001081,M-023,2023-02-15 01:00:00,4.4506,70.998,0,0
R-001082,M-023,2023-02-15 02:00:00,4.2913,72.055,0,0
R-001083,M-023,2023-02-15 03:00:00,5.1339,72.768,0,0
R-001084,M-023,2023-02-15 04:00:00,3.8461,74.62,0,0
R-001085,M-023,2023-02-15 05:00:00,4.8146,73.675,1,1
R-001086,M-023,2023-02-15 06:00:00,4.3158,73.237,0,0
R-001087,M-023,2023-02-15 07:00:00,4.1069,75.898,0,0
R-001088,M-023,2023-02-15 08:00:00,3.7472,78.198,0,0
R-001089,M-023,2023-02-15 09:00:00,4.5107,78.804,0,0
R-001090,M-023,2023-02-15 10:00:00,4.3543,71.353,0,0
R-001091,M-023,2023-02-15 11:00:00,4.7489,76.105,1,1
R-001092,M-023,2023-02-15 12:00:00,3.3827,71.931,0,0
R-001093,M-023,2023-02-15 13:00:00,4.149,71.488,0,0
R-001094,M-023,2023-02-15 14:00:00,4.8664,66.573,0,0
R-001095,M-023,2023-02-15 15:00:00,4.056,76.623,0,0
R-001096,M-023,2023-02-15 16:00:00,4.5059,75.093,0,0
R-001097,M-023,2023-02-15 17:00:00,4.0157,75.438,1,1
R-001098,M-023,2023-02-15 18:00:00,4.352,78.522,0,0
R-001099,M-023,2023-02-15 19:00:00,4.3735,67.985,1,1
R-001100,M-023,2023-02-15 20:00:00,3.9395,69.753,0,0
R-001101,M-023,2023-02-15 21:00:00,4.4358,72.45,0,0
R-001102,M-023,2023-02-15 22:00:00,3.9479,77.278,0,0
R-001103,M-023,2023-02-15 23:00:00,4.3274,75.769,0,0
R-001104,M-023,2023-02-16 00:00:00,4.1235,68.897,0,0
R-001105,M-023,2023-02-16 01:00:00,3.9365,75.795,0,0
R-001106,M-023,2023-02-16 02:00:00,3.863,78.037,0,0
R-001107,M-023,2023-02-16 03:00:00,4.5827,69.23,1,1
R-001108,M-023,2023-02-16 04:00:00,4.3053,71.868,0,0
R-001109,M-023,2023-02-16 05:00:00,4.0512,71.118,0,0
R-001110,M-023,2023-02-16 06:00:00,4.7744,79.566,0,0
R-001111,M-023,2023-02-16 07:00:00,3.8132,67.221,0,0
R-001112,M-023,2023-02-16 08:00:00,3.4722,78.995,0,0
R-001113,M-023,2023-02-16 09:00:00,3.8919,79.448,0,0
R-001114,M-023,2023-02-16 10:00:00,5.0775,78.514,0,0
R-001115,M-023,2023-02-16 11:00:00,4.2082,73.244,0,0
R-001116,M-023,2023-02-16 12:00:00,4.139,78.916,0,0
R-001117,M-023,2023-02-16 13:00:00,3.8148,82.123,0,0
R-001118,M-023,2023-02-16 14:00:00,4.4204,74.059,0,0
R-001119,M-023,2023-02-16 15:00:00,4.0512,74.336,0,0
R-001120,M-023,2023-02-16 16:00:00,3.9556,67.934,0,0
R-001121,M-023,2023-02-16 17:00:00,4.5778,79.362,1,1
R-001122,M-023,2023-02-16 18:00:00,4.9407,74.586,0,0
R-001123,M-023,2023-02-16 19:00:00,3.9932,78.579,0,0
R-001124,M-023,2023-02-16 20:00:00,4.4521,67.749,0,0
R-001125,M-023,2023-02-16 21:00:00,4.0095,70.571,0,0
R-001126,M-023,2023-02-16 22:00:00,3.8914,74.343,1,1
R-001127,M-023,2023-02-16 23:00:00,4.1012,79.134,0,0
R-001128,M-024,2023-02-17 00:00:00,4.2294,75.934,0,0
R-001129,M-024,2023-02-17 01:00:00,4.2934,74.125,0,0
R-001130,M-024,2023-02-17 02:00:00,3.9671,76.691,0,0
R-001131,M-024,2023-02-17 03:00:00,3.5663,74.029,0,0
R-001132,M-024,2023-02-17 04:00:00,3.2907,79.226,1,1
R-001133,M-024,2023-02-17 05:00:00,5.1108,78.672,0,0
R-001134,M-024,2023-02-17 06:00:00,4.3589,76.806,0,0
R-001135,M-024,2023-02-17 07:00:00,4.443,74.379,1,1
R-001136,M-024,2023-02-17 08:00:00,4.0665,69.97,0,0
R-001137,M-024,2023-02-17 09:00:00,4.7564,80.375,0,0
R-001138,M-024,2023-02-17 10:00:00,3.8955,74.376,0,0
R-001139,M-024,2023-02-17 11:00:00,4.9572,72.812,0,0
R-001140,M-024,2023-02-17 12:00:00,3.6161,78.522,0,0
R-001141,M-024,2023-02-17 13:00:00,4.2226,71.59,0,0
R-001142,M-024,2023-02-17 14:00:00,4.6966,81.828,0,0
R-001143,M-024,2023-02-17 15:00:00,3.7064,79.959,0,0
R-001144,M-024,2023-02-17 16:00:00,3.8713,66.923,0,0
R-001145,M-024,2023-02-17 17:00:00,4.0225,68.078,0,0
R-001146,M-024,2023-02-17 18:00:00,3.9394,76.63,0,0
R-001147,M-024,2023-02-17 19:00:00,3.3688,77.65,1,1
R-001148,M-024,2023-02-17 20:00:00,4.2439,76.563,0,0
R-001149,M-024,2023-02-17 21:00:00,5.1158,75.728,1,1
R-001150,M-024,2023-02-17 22:00:00,4.096,71.412,1,1
R-001151,M-024,2023-02-17 23:00:00,4.142,76.182,1,1
R-001152,M-024,2023-02-18 00:00:00,3.9489,75.016,0,0
R-001153,M-024,2023-02-18 01:00:00,4.1793,78.653,0,0
R-001154,M-024,2023-02-18 02:00:00,3.662,80.949,0,0
R-001155,M-024,2023-02-18 03:00:00,3.8124,79.046,0,0
R-001156,M-024,2023-02-18 04:00:00,4.3985,74.345,0,0
R-001157,M-024,2023-02-18 05:00:00,5.0515,77.324,1,1
R-001158,M-024,2023-02-18 06:00:00,5.5299,76.152,0,0
R-001159,M-024,2023-02-18 07:00:00,4.6675,68.171,1,1
R-001160,M-024,2023-02-18 08:00:00,5.0026,83.331,0,0
R-001161,M-024,2023-02-18 09:00:00,4.4885,76.154,0,0
R-001162,M-024,2023-02-18 10:00:00,3.5295,68.624,0,0
R-001163,M-024,2023-02-18 11:00:00,3.9046,76.01,0,0
R-001164,M-024,2023-02-18 12:00:00,4.5611,73.575,1,1
R-001165,M-024,2023-02-18 13:00:00,4.6916,82.965,0,0
R-001166,M-024,2023-02-18 14:00:00,4.4337,73.821,0,0
R-001167,M-024,2023-02-18 15:00:00,5.1018,83.463,1,1
R-001168,M-024,2023-02-18 16:00:00,4.3041,74.148,0,0
R-001169,M-024,2023-02-18 17:00:00,4.0128,76.389,0,0
R-001170,M-024,2023-02-18 18:00:00,4.6551,74.471,0,0
R-001171,M-024,2023-02-18 19:00:00,4.296,71.28,0,0
R-001172,M-024,2023-02-18 20:00:00,4.5051,72.037,0,0
R-001173,M-024,2023-02-18 21:00:00,3.8352,76.484,0,0
R-001174,M-024,2023-02-18 22:00:00,4.0949,72.376,0,0
R-001175,M-025,2023-02-18 23:00:00,5.0265,77.763,0,0
R-001176,M-025,2023-02-19 00:00:00,3.8154,75.624,0,0
R-001177,M-025,2023-02-19 01:00:00,3.8787,82.069,0,0
R-001178,M-025,2023-02-19 02:00:00,4.3081,76.509,1,1
R-001179,M-025,2023-02-19 03:00:00,4.1427,77.819,0,0
R-001180,M-025,2023-02-19 04:00:00,4.2601,78.352,0,0
R-001181,M-025,2023-02-19 05:00:00,4.6714,77.1,1,1
R-001182,M-025,2023-02-19 06:00:00,4.2252,81.067,0,0
R-001183,M-025,2023-02-19 07:00:00,3.9791,72.211,0,0
R-001184,M-025,2023-02-19 08:00:00,4.706,67.158,0,0
R-001185,M-025,2023-02-19 09:00:00,4.1872,73.687,0,0
R-001186,M-025,2023-02-19 10:00:00,3.8875,75.234,0,0
R-001187,M-025,2023-02-19 11:00:00,4.3112,75.322,1,1
R-001188,M-025,2023-02-19 12:00:00,4.4317,77.091,0,0
R-001189,M-025,2023-02-19 13:00:00,4.0873,70.044,0,0
R-001190,M-025,2023-02-19 14:00:00,5.1148,78.067,1,1
R-001191,M-025,2023-02-19 15:00:00,4.3106,75.013,0,0
R-001192,M-025,2023-02-19 16:00:00,5.2721,71.625,0,0
R-001193,M-025,2023-02-19 17:00:00,3.7135,66.25,0,0
R-001194,M-025,2023-02-19 18:00:00,5.0601,69.389,0,0
R-001195,M-025,2023-02-19 19:00:00,4.5951,79.415,1,1
R-001196,M-025,2023-02-19 20:00:00,4.3769,77.237,0,0
