application_id,customer_id,application_date,annual_income,debt_ratio,late_payments,collection_status,defaulted
APP-000738,CUS-00246,2024-01-09,34852.0,0.4982,0,sent_to_collections,1
APP-000739,CUS-00246,2024-01-10,38837.08,0.0856,3,sent_to_collections,1
APP-000740,CUS-00246,2024-01-11,31479.75,0.7715,1,sent_to_collections,1
APP-000741,CUS-00247,2024-01-12,30466.65,0.2667,0,current,0
APP-000742,CUS-00247,2024-01-13,18821.58,0.6359,1,sent_to_collections,1
APP-000743,CUS-00247,2024-01-14,39603.3,0.6605,3,sent_to_collections,1
APP-000744,CUS-00248,2024-01-15,92087.1,0.4154,2,sent_to_collections,1
APP-000745,CUS-00248,2024-01-16,97853.11,0.4321,0,current,0
APP-000746,CUS-00248,2024-01-17,72752.45,0.5561,0,current,0
APP-000747,CUS-00249,2024-01-18,55138.9,0.3237,4,current,0
APP-000748,CUS-00249,2024-01-19,29601.61,0.5671,2,sent_to_collections,1
APP-000749,CUS-00249,2024-01-20,76821.35,0.2073,2,current,0
APP-000750,CUS-00250,2024-01-21,39133.83,0.2077,1,current,0
APP-000751,CUS-00250,2024-01-22,38909.98,0.4533,1,current,0
APP-000752,CUS-00250,2024-01-23,35205.15,0.2555,2,sent_to_collections,1
APP-000753,CUS-00251,2024-01-24,41830.58,0.0998,1,current,0
APP-000754,CUS-00251,2024-01-25,32996.39,0.214,1,current,0
APP-000755,CUS-00251,2024-01-26,38649.84,0.5056,4,sent_to_collections,1
APP-000756,CUS-00252,2024-01-27,24635.17,0.4099,2,sent_to_collections,1
APP-000757,CUS-00252,2024-01-28,33923.1,0.5645,1,current,0
APP-000758,CUS-00252,2024-01-29,111999.58,0.2872,0,sent_to_collections,1
APP-000759,CUS-00253,2024-01-30,38897.4,0.0463,1,current,0
APP-000760,CUS-00253,2024-01-31,36047.86,0.0574,1,current,0
APP-000761,CUS-00253,2024-02-01,50999.36,0.6284,1,current,0
APP-000762,CUS-00254,2024-02-02,55196.5,0.3033,2,sent_to_collections,1
APP-000763,CUS-00254,2024-02-03,24313.91,0.2167,4,current,0
APP-000764,CUS-00254,2024-02-04,36562.51,0.2746,1,current,0
APP-000765,CUS-00255,2024-02-05,60671.18,0.0934,1,current,0
APP-000766,CUS-00255,2024-02-06,45316.52,0.4295,3,current,0
APP-000767,CUS-00255,2024-02-07,42398.97,0.1337,1,current,0
APP-000768,CUS-00256,2024-02-08,80765.72,0.2555,0,current,0
APP-000769,CUS-00256,2024-02-09,29584.39,0.261,1,current,0
APP-000770,CUS-00256,2024-02-10,41657.46,0.4802,0,sent_to_collections,1
APP-000771,CUS-00257,2024-02-11,31760.34,0.3631,0,current,0
APP-000772,CUS-00257,2024-02-12,78483.11,0.1355,0,current,0
APP-000773,CUS-00257,2024-02-13,16674.95,0.3963,0,current,0
APP-000774,CUS-00258,2024-02-14,29686.16,0.2059,3,current,0
APP-000775,CUS-00258,2024-02-15,31630.57,0.2862,0,current,0
APP-000776,CUS-00258,2024-02-16,54100.18,0.4985,6,sent_to_collections,1
APP-000777,CUS-00259,2024-02-17,52723.89,0.1763,3,sent_to_collections,1
APP-000778,CUS-00259,2024-02-18,75194.8,0.2787,0,current,0
APP-000779,CUS-00259,2024-02-19,19765.34,0.5375,0,current,0
APP-000780,CUS-00260,2024-02-20,56258.58,0.1361,1,sent_to_collections,1
APP-000781,CUS-00260,2024-02-21,35172.65,0.5758,1,sent_to_collections,1
APP-000782,CUS-00260,2024-02-22,29746.56,0.4117,2,current,0
APP-000783,CUS-00261,2024-02-23,51164.74,0.1833,1,current,0
APP-000784,CUS-00261,2024-02-24,26527.5,0.2167,1,sent_to_collections,1
APP-000785,CUS-00261,2024-02-25,15762.5,0.5086,0,current,0
APP-000786,CUS-00262,2024-02-26,33975.73,0.388,3,sent_to_collections,1
APP-000787,CUS-00262,2024-02-27,20455.42,0.4071,2,sent_to_collections,1
APP-000788,CUS-00262,2024-02-28,29971.07,0.3818,0,sent_to_collections,1
APP-000789,CUS-00263,2024-02-29,47438.99,0.3279,0,current,0
APP-000790,CUS-00263,2024-03-01,46184.52,0.3991,1,sent_to_collections,1
APP-000791,CUS-00263,2024-03-02,81969.68,0.1473,2,current,0
APP-000792,CUS-00264,2024-03-03,36686.18,0.7478,4,current,0
APP-000793,CUS-00264,2024-03-04,20130.69,0.116,0,sent_to_collections,1
APP-000794,CUS-00264,2024-03-05,28559.83,0.3705,2,sent_to_collections,1
APP-000795,CUS-00265,2024-03-06,26536.52,0.313,1,current,0
APP-000796,CUS-00265,2024-03-07,23201.65,0.5401,1,sent_to_collections,1
APP-000797,CUS-00265,2024-03-08,48820.97,0.4881,1,current,0
APP-000798,CUS-00266,2024-03-09,30020.79,0.4416,3,sent_to_collections,1
APP-000799,CUS-00266,2024-03-10,16484.61,0.6553,1,current,0
APP-000800,CUS-00266,2024-03-11,54919.03,0.1162,0,sent_to_collections,1
APP-000801,CUS-00267,2024-03-12,38172.02,0.0528,0,current,0
APP-000802,CUS-00267,2024-03-13,47125.84,0.4514,0,current,0
APP-000803,CUS-00267,2024-03-14,42090.39,0.2916,2,current,0
APP-000804,CUS-00268,2024-03-15,53329.48,0.5748,1,current,0
APP-000805,CUS-00268,2024-03-16,40827.39,0.4397,0,sent_to_collections,1
APP-000806,CUS-00268,2024-03-17,70002.84,0.4738,5,current,0
APP-000807,CUS-00269,2024-03-18,48593.36,0.2766,2,sent_to_collections,1
APP-000808,CUS-00269,2024-03-19,47878.91,0.1739,1,current,0
APP-000809,CUS-00269,2024-03-20,48263.95,0.0969,1,current,0
APP-000810,CUS-00270,2024-03-21,20837.57,0.6535,3,sent_to_collections,1
APP-000811,CUS-00270,2024-03-22,37268.88,0.2457,4,sent_to_collections,1
APP-000812,CUS-00270,2024-03-23,35714.34,0.3057,4,sent_to_collections,1
APP-000813,CUS-00271,2024-03-24,44063.9,0.3766,4,current,0
APP-000814,CUS-00271,2024-03-25,21776.52,0.4478,2,sent_to_collections,1
APP-000815,CUS-00271,2024-03-26,83729.92,0.4135,0,current,0
APP-000816,CUS-00272,2024-03-27,42065.15,0.5842,3,current,0
APP-000817,CUS-00272,2024-03-28,23269.69,0.2521,4,sent_to_collections,1
APP-000818,CUS-00272,2024-03-29,18601.56,0.4171,2,current,0
APP-000819,CUS-00273,2024-03-30,35362.98,0.6018,3,current,0
APP-000820,CUS-00273,2024-03-31,38547.48,0.1475,2,current,0
APP-000821,CUS-00273,2024-04-01,29049.85,0.2756,2,sent_to_collections,1
APP-000822,CUS-00274,2024-04-02,41833.44,0.5761,1,sent_to_collections,1
APP-000823,CUS-00274,2024-04-03,30075.64,0.1793,3,current,0
APP-000824,CUS-00274,2024-04-04,51443.85,0.2372,2,sent_to_collections,1
APP-000825,CUS-00275,2024-04-05,28968.26,0.5121,0,sent_to_collections,1
APP-000826,CUS-00275,2024-04-06,39445.49,0.5241,1,sent_to_collections,1
APP-000827,CUS-00275,2024-04-07,62347.42,0.594,3,sent_to_collections,1
APP-000828,CUS-00276,2024-04-08,127675.99,0.5976,0,current,0
APP-000829,CUS-00276,2024-04-09,25503.23,0.2406,2,current,0
APP-000830,CUS-00276,2024-04-10,32564.29,0.0939,2,sent_to_collections,1
APP-000831,CUS-00277,2024-04-11,27503.65,0.0283,4,current,0
APP-000832,CUS-00277,2024-04-12,57122.18,0.2519,3,sent_to_collections,1
APP-000833,CUS-00277,2024-04-13,23941.18,0.6717,1,current,0
APP-000834,CUS-00278,2024-04-14,32274.71,0.6097,0,sent_to_collections,1
APP-000835,CUS-00278,2024-04-15,39603.76,0.0462,3,current,0
APP-000836,CUS-00278,2024-04-16,25837.82,0.1018,2,sent_to_collections,1
APP-000837,CUS-00279,2024-04-17,26087.3,0.7477,1,sent_to_collections,1
APP-000838,CUS-00279,2024-04-18,32401.81,0.4181,3,current,0
APP-000839,CUS-00279,2024-04-19,15596.5,0.4945,2,current,0
APP-000840,CUS-00280,2024-04-20,20942.48,0.4491,2,current,0
APP-000841,CUS-00280,2024-04-21,33327.38,0.6024,1,sent_to_collections,1
APP-000842,CUS-00280,2024-04-22,42903.29,0.2435,2,sent_to_collections,1
APP-000843,CUS-00281,2024-04-23,36916.28,0.3365,2,sent_to_collections,1
APP-000844,CUS-00281,2024-04-24,18064.68,0.3098,1,sent_to_collections,1
APP-000845,CUS-00281,2024-04-25,32574.86,0.2781,0,sent_to_collections,1
APP-000846,CUS-00282,2024-04-26,57486.01,0.2412,2,current,0
APP-000847,CUS-00282,2024-04-27,51541.34,0.5292,2,sent_to_collections,1
APP-000848,CUS-00282,2024-04-28,38737.5,0.3795,3,current,0
APP-000849,CUS-00283,2024-04-29,26921.58,0.5792,0,sent_to_collections,1
APP-000850,CUS-00283,2024-04-30,53318.97,0.2696,1,current,0
APP-000851,CUS-00283,2024-05-01,30930.0,0.2632,5,current,0
APP-000852,CUS-00284,2024-05-02,23714.41,0.2673,1,sent_to_collections,1
APP-000853,CUS-00284,2024-05-03,27973.59,0.5657,3,sent_to_collections,1
APP-000854,CUS-00284,2024-05-04,77014.99,0.7965,2,sent_to_collections,1
APP-000855,CUS-00285,2024-05-05,44315.11,0.3342,0,sent_to_collections,1
APP-000856,CUS-00285,2024-05-06,67620.14,0.164,2,current,0
APP-000857,CUS-00285,2024-05-07,32347.71,0.2687,1,current,0
APP-000858,CUS-00286,2024-05-08,61216.2,0.651,4,sent_to_collections,1
APP-000859,CUS-00286,2024-05-09,30617.38,0.2157,2,current,0
APP-000860,CUS-00286,2024-05-10,37389.97,0.3661,3,sent_to_collections,1
APP-000861,CUS-00287,2024-05-11,122866.98,0.4968,0,current,0
APP-000862,CUS-00287,2024-05-12,56682.28,0.1064,1,current,0
APP-000863,CUS-00287,2024-05-13,32031.44,0.2366,1,current,0
APP-000864,CUS-00288,2024-05-14,38631.81,0.3736,1,sent_to_collections,1
APP-000865,CUS-00288,2024-05-15,46481.08,0.2405,0,current,0
APP-000866,CUS-00288,2024-05-16,69196.52,0.4141,1,current,0
APP-000867,CUS-00289,2024-05-17,32205.42,0.3651,1,sent_to_collections,1
APP-000868,CUS-00289,2024-05-18,18332.05,0.442,1,current,0
APP-000869,CUS-00289,2024-05-19,35389.17,0.6233,2,sent_to_collections,1
APP-000870,CUS-00290,2024-05-20,40413.67,0.7527,1,sent_to_collections,1
APP-000871,CUS-00290,2024-05-21,42162.74,0.4908,2,sent_to_collections,1
APP-000872,CUS-00290,2024-05-22,72584.78,0.2431,0,current,0
APP-000873,CUS-00291,2024-05-23,46282.04,0.2169,1,sent_to_collections,1
APP-000874,CUS-00291,2024-05-24,57861.8,0.4753,2,current,0
APP-000875,CUS-00291,2024-05-25,24452.77,0.2124,1,current,0
APP-000876,CUS-00292,2024-05-26,59311.33,0.6258,4,current,0
APP-000877,CUS-00292,2024-05-27,103083.94,0.0417,0,current,0
APP-000878,CUS-00292,2024-05-28,56829.41,0.6722,1,current,0
APP-000879,CUS-00293,2024-05-29,44985.71,0.5264,2,current,0
APP-000880,CUS-00293,2024-05-30,43014.59,0.1261,4,sent_to_collections,1
APP-000881,CUS-00293,2024-05-31,89698.92,0.1306,0,current,0
APP-000882,CUS-00294,2024-06-01,26443.57,0.4846,2,current,0
APP-000883,CUS-00294,2024-06-02,38177.59,0.5884,0,sent_to_collections,1
APP-000884,CUS-00294,2024-06-03,49369.76,0.2223,0,current,0
APP-000885,CUS-00295,2024-06-04,56094.92,0.5905,1,sent_to_collections,1
APP-000886,CUS-00295,2024-06-05,32965.03,0.4588,3,current,0
APP-000887,CUS-00295,2024-06-06,46087.39,0.0887,2,current,0
APP-000888,CUS-00296,2024-06-07,35416.58,0.2915,1,current,0
APP-000889,CUS-00296,2024-06-08,42370.68,0.1522,1,current,0
APP-000890,CUS-00296,2024-06-09,37818.69,0.2563,1,current,0
APP-000891,CUS-00297,2024-06-10,24011.37,0.6531,2,sent_to_collections,1
APP-000892,CUS-00297,2024-06-11,39755.32,0.4264,0,sent_to_collections,1
APP-000893,CUS-00297,2024-06-12,59558.73,0.5708,1,sent_to_collections,1
APP-000894,CUS-00298,2024-06-13,25973.75,0.2343,3,sent_to_collections,1
APP-000895,CUS-00298,2024-06-14,36008.44,0.4206,2,current,0
APP-000896,CUS-00298,2024-06-15,54130.39,0.2379,0,current,0
APP-000897,CUS-00299,2024-06-16,24799.05,0.4783,1,current,0
APP-000898,CUS-00299,2024-06-17,43572.75,0.7467,4,sent_to_collections,1
APP-000899,CUS-00299,2024-06-18,24907.93,0.473,2,sent_to_collections,1
APP-000900,CUS-00300,2024-06-19,66875.22,0.1457,5,sent_to_collections,1
APP-000901,CUS-00300,2024-06-20,113637.59,0.8892,5,sent_to_collections,1
APP-000902,CUS-00300,2024-06-21,99709.36,0.3731,0,current,0
APP-000903,CUS-00301,2024-06-22,36365.24,0.4765,1,sent_to_collections,1
APP-000904,CUS-00301,2024-06-23,55999.03,0.5022,1,current,0
APP-000905,CUS-00301,2024-06-24,42380.73,0.3212,0,current,0
APP-000906,CUS-00302,2024-06-25,42021.96,0.2855,2,current,0
APP-000907,CUS-00302,2024-06-26,80538.51,0.1267,1,current,0
APP-000908,CUS-00302,2024-06-27,22167.2,0.2653,1,sent_to_collections,1
APP-000909,CUS-00303,2024-06-28,64529.81,0.3864,1,current,0
APP-000910,CUS-00303,2024-06-29,39259.97,0.1154,1,sent_to_collections,1
APP-000911,CUS-00303,2024-06-30,75647.77,0.4078,3,sent_to_collections,1
APP-000912,CUS-00304,2024-07-01,43662.94,0.5555,0,current,0
APP-000913,CUS-00304,2024-07-02,29652.38,0.5303,2,sent_to_collections,1
APP-000914,CUS-00304,2024-07-03,45465.69,0.3127,2,sent_to_collections,1
APP-000915,CUS-00305,2024-07-04,55892.48,0.1424,0,sent_to_collections,1
APP-000916,CUS-00305,2024-07-05,40785.98,0.1959,0,current,0
APP-000917,CUS-00305,2024-07-06,49991.95,0.2487,2,sent_to_collections,1
APP-000918,CUS-00306,2024-07-07,31737.24,0.6346,1,sent_to_collections,1
APP-000919,CUS-00306,2024-07-08,15363.54,0.2096,1,current,0
APP-000920,CUS-00306,2024-07-09,60174.9,0.1816,1,sent_to_collections,1
APP-000921,CUS-00307,2024-07-10,54974.34,0.2217,2,current,0
APP-000922,CUS-00307,2024-07-11,42902.28,0.2115,0,current,0
APP-000923,CUS-00307,2024-07-12,41389.59,0.1983,0,current,0
APP-000924,CUS-00308,2024-07-13,63980.47,0.4339,3,sent_to_collections,1
APP-000925,CUS-00308,2024-07-14,32672.92,0.1319,1,sent_to_collections,1
APP-000926,CUS-00308,2024-07-15,29203.96,0.1859,0,sent_to_collections,1
APP-000927,CUS-00309,2024-07-16,36869.97,0.2509,4,current,0
APP-000928,CUS-00309,2024-07-17,68534.58,0.4305,4,sent_to_collections,1
APP-000929,CUS-00309,2024-07-18,21499.81,0.5213,2,current,0
APP-000930,CUS-00310,2024-07-19,68618.91,0.3133,2,sent_to_collections,1
APP-000931,CUS-00310,2024-07-20,30101.68,0.4488,2,sent_to_collections,1
APP-000932,CUS-00310,2024-07-21,24456.85,0.4974,2,current,0
APP-000933,CUS-00311,2024-07-22,70758.49,0.5861,2,sent_to_collections,1
APP-000934,CUS-00311,2024-07-23,38422.54,0.4757,1,sent_to_collections,1
APP-000935,CUS-00311,2024-07-24,22357.0,0.1654,1,current,0
APP-000936,CUS-00312,2024-07-25,34151.78,0.8385,3,sent_to_collections,1
APP-000937,CUS-00312,2024-07-26,61021.02,0.6547,3,sent_to_collections,1
APP-000938,CUS-00312,2024-07-27,68626.46,0.1735,1,sent_to_collections,1
APP-000939,CUS-00313,2024-07-28,33117.12,0.2252,1,sent_to_collections,1
APP-000940,CUS-00313,2024-07-29,48186.99,0.3289,0,current,0
APP-000941,CUS-00313,2024-07-30,55344.81,0.2824,2,sent_to_collections,1
APP-000942,CUS-00314,2024-07-31,30028.98,0.5196,3,sent_to_collections,1
APP-000943,CUS-00314,2024-08-01,47087.66,0.3269,2,sent_to_collections,1
APP-000944,CUS-00314,2024-08-02,39563.21,0.4237,2,sent_to_collections,1
APP-000945,CUS-00315,2024-08-03,31532.97,0.264,1,sent_to_collections,1
APP-000946,CUS-00315,2024-08-04,32161.76,0.1235,0,sent_to_collections,1
APP-000947,CUS-00315,2024-08-05,41363.97,0.0648,0,current,0
APP-000948,CUS-00316,2024-08-06,40677.65,0.458,2,sent_to_collections,1
APP-000949,CUS-00316,2024-08-07,31117.62,0.2486,2,sent_to_collections,1
APP-000950,CUS-00316,2024-08-08,33134.31,0.3977,1,current,0
APP-000951,CUS-00317,2024-08-09,66237.48,0.15,0,current,0
APP-000952,CUS-00317,2024-08-10,44188.6,0.4042,0,sent_to_collections,1
APP-000953,CUS-00317,2024-08-11,59771.99,0.3814,1,current,0
APP-000954,CUS-00318,2024-08-12,68928.15,0.6409,0,current,0
APP-000955,CUS-00318,2024-08-13,52311.89,0.1772,2,current,0
APP-000956,CUS-00318,2024-08-14,111513.27,0.6079,2,current,0
APP-000957,CUS-00319,2024-08-15,27684.09,0.5693,1,current,0
APP-000958,CUS-00319,2024-08-16,57744.55,0.2001,3,sent_to_collections,1
APP-000959,CUS-00319,2024-08-17,34781.3,0.2157,0,current,0
APP-000960,CUS-00320,2024-08-18,92512.82,0.2776,0,current,0
APP-000961,CUS-00320,2024-08-19,86266.62,0.2501,1,current,0
APP-000962,CUS-00320,2024-08-20,16657.32,0.4818,1,sent_to_collections,1
APP-000963,CUS-00321,2024-08-21,25952.16,0.2245,1,sent_to_collections,1
APP-000964,CUS-00321,2024-08-22,54119.01,0.3934,2,sent_to_collections,1
APP-000965,CUS-00321,2024-08-23,57264.73,0.195,4,current,0
APP-000966,CUS-00322,2024-08-24,55907.5,0.233,2,current,0
APP-000967,CUS-00322,2024-08-25,38875.15,0.2651,0,current,0
APP-000968,CUS-00322,2024-08-26,49256.88,0.6122,3,current,0
APP-000969,CUS-00323,2024-08-27,53844.72,0.2386,2,current,0
APP-000970,CUS-00323,2024-08-28,38752.79,0.3178,1,sent_to_collections,1
APP-000971,CUS-00323,2024-08-29,63722.05,0.6488,0,sent_to_collections,1
APP-000972,CUS-00324,2024-08-30,14519.19,0.0757,2,sent_to_collections,1
APP-000973,CUS-00324,2024-08-31,53380.84,0.3153,2,sent_to_collections,1
APP-000974,CUS-00324,2024-09-01,25201.94,0.32,1,sent_to_collections,1
APP-000975,CUS-00325,2024-09-02,61784.33,0.4075,1,sent_to_collections,1
APP-000976,CUS-00325,2024-09-03,36210.05,0.1188,1,current,0
APP-000977,CUS-00325,2024-09-04,26904.42,0.1737,0,current,0
APP-000978,CUS-00326,2024-09-05,47489.12,0.2228,1,sent_to_collections,1
APP-000979,CUS-00326,2024-09-06,26632.83,0.303,2,sent_to_collections,1
APP-000980,CUS-00326,2024-09-07,26615.64,0.1495,2,current,0
APP-000981,CUS-00327,2024-09-08,19825.37,0.2738,0,current,0
APP-000982,CUS-00327,2024-09-09,39655.36,0.6095,1,current,0
APP-000983,CUS-00327,2024-09-10,50189.98,0.1842,3,current,0
APP-000984,CUS-00328,2024-09-11,63599.55,0.5439,3,sent_to_collections,1
APP-000985,CUS-00328,2024-09-12,37655.05,0.4312,2,sent_to_collections,1
APP-000986,CUS-00328,2024-09-13,64314.14,0.5001,1,sent_to_collections,1
APP-000987,CUS-00329,2024-09-14,40460.54,0.6107,0,current,0
APP-000988,CUS-00329,2024-09-15,38484.86,0.2066,0,current,0
APP-000989,CUS-00329,2024-09-16,51953.45,0.366,2,current,0
APP-000990,CUS-00330,2024-09-17,64619.84,0.5177,2,sent_to_collections,1
APP-000991,CUS-00330,2024-09-18,34418.67,0.3757,1,current,0
APP-000992,CUS-00330,2024-09-19,35965.21,0.2434,1,current,0
APP-000993,CUS-00331,2024-09-20,37332.74,0.1038,1,sent_to_collections,1
APP-000994,CUS-00331,2024-09-21,41657.89,0.6445,2,sent_to_collections,1
APP-000995,CUS-00331,2024-09-22,26764.09,0.3726,0,sent_to_collections,1
APP-000996,CUS-00332,2024-09-23,63742.24,0.3763,1,sent_to_collections,1
APP-000997,CUS-00332,2024-09-24,33517.26,0.3304,0,current,0
APP-000998,CUS-00332,2024-09-25,49419.46,0.3892,1,sent_to_collections,1
APP-000999,CUS-00333,2024-09-26,27681.99,0.4791,1,current,0
APP-001000,CUS-00333,2024-09-27,47167.57,0.1287,2,sent_to_collections,1
APP-001001,CUS-00333,2024-09-28,47868.69,0.2415,1,current,0
APP-001002,CUS-00334,2024-09-29,33212.89,0.1847,3,sent_to_collections,1
APP-001003,CUS-00334,2024-09-30,99648.1,0.5824,2,sent_to_collections,1
APP-001004,CUS-00334,2024-10-01,47428.0,0.3489,3,current,0
APP-001005,CUS-00335,2024-10-02,89287.61,0.3532,2,current,0
APP-001006,CUS-00335,2024-10-03,61797.15,0.1284,0,sent_to_collections,1
APP-001007,CUS-00335,2024-10-04,29791.44,0.5224,2,current,0
APP-001008,CUS-00336,2024-10-05,33793.24,0.0724,2,current,0
APP-001009,CUS-00336,2024-10-06,48837.12,0.2605,0,sent_to_collections,1
APP-001010,CUS-00336,2024-10-07,41255.0,0.2244,4,sent_to_collections,1
APP-001011,CUS-00337,2024-10-08,41038.15,0.2148,1,current,0
APP-001012,CUS-00337,2024-10-09,35284.81,0.1475,1,current,0
APP-001013,CUS-00337,2024-10-10,17786.33,0.2604,2,current,0
APP-001014,CUS-00338,2024-10-11,36263.08,0.1791,2,sent_to_collections,1
APP-001015,CUS-00338,2024-10-12,14792.05,0.4295,2,sent_to_collections,1
APP-001016,CUS-00338,2024-10-13,47444.64,0.5246,1,sent_to_collections,1
APP-001017,CUS-00339,2024-10-14,28948.51,0.639,1,sent_to_collections,1
APP-001018,CUS-00339,2024-10-15,29087.46,0.3416,1,current,0
APP-001019,CUS-00339,2024-10-16,36363.23,0.5101,0,sent_to_collections,1
APP-001020,CUS-00340,2024-10-17,45374.36,0.4187,3,sent_to_collections,1
APP-001021,CUS-00340,2024-10-18,21069.83,0.4416,1,sent_to_collections,1
APP-001022,CUS-00340,2024-10-19,18272.08,0.5742,2,current,0
APP-001023,CUS-00341,2024-10-20,24841.49,0.1508,0,current,0
APP-001024,CUS-00341,2024-10-21,16014.06,0.2416,0,current,0
APP-001025,CUS-00341,2024-10-22,25975.72,0.5951,1,sent_to_collections,1
APP-001026,CUS-00342,2024-10-23,82116.76,0.1491,3,current,0
APP-001027,CUS-00342,2024-10-24,24947.69,0.0771,1,current,0
APP-001028,CUS-00342,2024-10-25,53805.57,0.113,0,current,0
APP-001029,CUS-00343,2024-10-26,21650.08,0.2355,2,current,0
APP-001030,CUS-00343,2024-10-27,45917.61,0.6716,1,sent_to_collections,1
APP-001031,CUS-00343,2024-10-28,34756.43,0.1598,2,current,0
APP-001032,CUS-00344,2024-10-29,39068.99,0.4494,1,current,0
APP-001033,CUS-00344,2024-10-30,51841.69,0.3895,0,sent_to_collections,1
APP-001034,CUS-00344,2024-10-31,88460.2,0.4527,4,current,0
APP-001035,CUS-00345,2024-11-01,43810.02,0.2053,2,sent_to_collections,1
APP-001036,CUS-00345,2024-11-02,42444.88,0.4071,3,sent_to_collections,1
APP-001037,CUS-00345,2024-11-03,25899.64,0.1292,1,current,0
APP-001038,CUS-00346,2024-11-04,52182.52,0.2211,1,current,0
APP-001039,CUS-00346,2024-11-05,35927.83,0.8169,0,sent_to_collections,1
APP-001040,CUS-00346,2024-11-06,58361.0,0.2617,2,sent_to_collections,1
APP-001041,CUS-00347,2024-11-07,39353.18,0.5399,2,sent_to_collections,1
APP-001042,CUS-00347,2024-11-08,87849.91,0.3388,4,sent_to_collections,1
APP-001043,CUS-00347,2024-11-09,16443.53,0.7065,2,sent_to_collections,1
APP-001044,CUS-00348,2024-11-10,35120.15,0.0982,1,sent_to_collections,1
APP-001045,CUS-00348,2024-11-11,59674.9,0.6504,2,sent_to_collections,1
APP-001046,CUS-00348,2024-11-12,34275.58,0.5745,2,sent_to_collections,1
APP-001047,CUS-00349,2024-11-13,28099.92,0.3419,1,sent_to_collections,1
APP-001048,CUS-00349,2024-11-14,35609.0,0.1451,6,current,0
APP-001049,CUS-00349,2024-11-15,21569.42,0.1675,1,current,0
APP-001050,CUS-00350,2024-11-16,42341.76,0.3803,1,sent_to_collections,1
APP-001051,CUS-00350,2024-11-17,120355.82,0.0509,1,sent_to_collections,1
APP-001052,CUS-00350,2024-11-18,67188.96,0.4247,4,sent_to_collections,1
APP-001053,CUS-00351,2024-11-19,24366.05,0.2732,0,sent_to_collections,1
APP-001054,CUS-00351,2024-11-20,27092.07,0.4684,0,sent_to_collections,1
APP-001055,CUS-00351,2024-11-21,33452.19,0.0943,3,sent_to_collections,1
APP-001056,CUS-00352,2024-11-22,63069.16,0.0947,5,sent_to_collections,1
APP-001057,CUS-00352,2024-11-23,27731.68,0.2632,4,current,0
APP-001058,CUS-00352,2024-11-24,29419.0,0.3033,2,current,0
APP-001059,CUS-00353,2024-11-25,59762.71,0.1792,0,current,0
APP-001060,CUS-00353,2024-11-26,59224.68,0.2053,3,sent_to_collections,1
APP-001061,CUS-00353,2024-11-27,33920.79,0.0496,4,sent_to_collections,1
APP-001062,CUS-00354,2024-11-28,24270.25,0.1659,0,current,0
APP-001063,CUS-00354,2024-11-29,19982.55,0.3768,4,sent_to_collections,1
APP-001064,CUS-00354,2024-11-30,29303.27,0.0323,1,sent_to_collections,1
APP-001065,CUS-00355,2024-12-01,14709.69,0.4432,3,sent_to_collections,1
APP-001066,CUS-00355,2024-12-02,56241.99,0.2766,3,sent_to_collections,1
APP-001067,CUS-00355,2024-12-03,30226.86,0.7418,1,sent_to_collections,1
APP-001068,CUS-00356,2024-12-04,49840.45,0.1317,0,current,0
APP-001069,CUS-00356,2024-12-05,93036.41,0.4757,2,current,0
APP-001070,CUS-00356,2024-12-06,68039.8,0.1843,1,current,0
APP-001071,CUS-00357,2024-12-07,23908.5,0.2007,1,current,0
APP-001072,CUS-00357,2024-12-08,59347.31,0.0584,0,current,0
APP-001073,CUS-00357,2024-12-09,67577.86,0.2103,0,sent_to_collections,1
APP-001074,CUS-00358,2024-12-10,28685.29,0.0195,1,sent_to_collections,1
APP-001075,CUS-00358,2024-12-11,26134.63,0.3522,2,current,0
APP-001076,CUS-00358,2024-12-12,38201.83,0.4167,4,sent_to_collections,1
APP-001077,CUS-00359,2024-12-13,19523.21,0.6336,1,sent_to_collections,1
APP-001078,CUS-00359,2024-12-14,77794.87,0.2904,0,sent_to_collections,1
APP-001079,CUS-00359,2024-12-15,13596.75,0.0835,1,current,0
APP-001080,CUS-00360,2024-12-16,24390.2,0.4153,3,sent_to_collections,1
APP-001081,CUS-00360,2024-12-17,35550.01,0.3655,3,sent_to_collections,1
APP-001082,CUS-00360,2024-12-18,36236.09,0.6428,2,sent_to_collections,1
APP-001083,CUS-00361,2024-12-19,43250.15,0.3734,1,current,0
APP-001084,CUS-00361,2024-12-20,45349.38,0.1075,2,sent_to_collections,1
APP-001085,CUS-00361,2024-12-21,36456.48,0.2817,0,sent_to_collections,1
APP-001086,CUS-00362,2024-12-22,66943.14,0.0939,2,sent_to_collections,1
APP-001087,CUS-00362,2024-12-23,15325.61,0.3243,1,current,0
APP-001088,CUS-00362,2024-12-24,40131.87,0.2299,0,sent_to_collections,1
APP-001089,CUS-00363,2024-12-25,29098.36,0.3504,3,sent_to_collections,1
APP-001090,CUS-00363,2024-12-26,42600.92,0.4021,3,sent_to_collections,1
APP-001091,CUS-00363,2024-12-27,44326.68,0.2984,1,sent_to_collections,1
APP-001092,CUS-00364,2024-12-28,26626.89,0.3181,0,sent_to_collections,1
APP-001093,CUS-00364,2024-12-29,30078.71,0.157,0,current,0
APP-001094,CUS-00364,2024-12-30,57334.86,0.5044,2,current,0
